:START_ID,:END_ID,:TYPE,log2FC:float,padj:float
G:AT5G14870,S:OSD-217,DE_IN,1.807,1.95100524442465e-10
G:AT5G14870,S:OSD-437,DE_IN,-1.781,0.00216021255986981
G:AT5G14870,C:Plasma membrane,LOCATED_IN,,
G:AT2G28630,P:ath04626,IN_PATHWAY,,
G:AT2G28630,P:ath04626,IN_PATHWAY,,
G:AT2G28630,P:ath04626,IN_PATHWAY,,
G:AT2G28630,P:ath04626,IN_PATHWAY,,
G:AT2G28630,S:OSD-217,DE_IN,-5.728,2.72379873514331e-74
G:AT2G28630,S:OSD-313,DE_IN,1.139,8.32908905466848e-06
G:AT2G28630,S:OSD-38,DE_IN,-1.206,0.000802356273864575
G:AT2G28630,S:OSD-508,DE_IN,1.549,0.0131551986434241
G:AT2G28630,C:Endoplasmic reticulum,LOCATED_IN,,
G:AT2G46720,P:ath04626,IN_PATHWAY,,
G:AT2G46720,P:ath04626,IN_PATHWAY,,
G:AT2G46720,P:ath04626,IN_PATHWAY,,
G:AT2G46720,P:ath04626,IN_PATHWAY,,
G:AT2G46720,S:OSD-217,DE_IN,-10.12,1.55638224288862e-16
G:AT2G46720,S:OSD-37,DE_IN,1.267,0.0022954269315022
G:AT2G46720,S:OSD-678,DE_IN,-1.216,0.0105222579518965
G:AT2G46720,S:OSD-782,DE_IN,1.282,1.45380059850104e-11
G:AT2G46720,C:Membrane (unspecified),LOCATED_IN,,
G:AT2G16280,P:ath04626,IN_PATHWAY,,
G:AT2G16280,P:ath04626,IN_PATHWAY,,
G:AT2G16280,P:ath04626,IN_PATHWAY,,
G:AT2G16280,S:OSD-217,DE_IN,-1.161,1.47142194901586e-31
G:AT2G16280,S:OSD-314,DE_IN,2.065,2.12022436518558e-35
G:AT2G16280,S:OSD-321,DE_IN,-1.092,5.81964834519006e-19
G:AT2G16280,C:Endoplasmic reticulum,LOCATED_IN,,
G:AT5G20480,P:ath04626,IN_PATHWAY,,
G:AT5G20480,P:ath04626,IN_PATHWAY,,
G:AT5G20480,P:ath04626,IN_PATHWAY,,
G:AT5G20480,P:ath04626,IN_PATHWAY,,
G:AT5G20480,S:OSD-217,DE_IN,-2.3,4.0558227502231e-36
G:AT5G20480,S:OSD-313,DE_IN,1.046,1.48182143591213e-13
G:AT5G20480,S:OSD-437,DE_IN,1.6,0.00442375146093642
G:AT5G20480,S:OSD-782,DE_IN,1.442,6.09019626704967e-14
G:AT5G20480,C:Plasma membrane,LOCATED_IN,,
G:AT2G15680,P:ath04626,IN_PATHWAY,,
G:AT2G15680,P:ath04626,IN_PATHWAY,,
G:AT2G15680,P:ath04626,IN_PATHWAY,,
G:AT2G15680,P:ath04626,IN_PATHWAY,,
G:AT2G15680,P:ath04626,IN_PATHWAY,,
G:AT2G15680,S:OSD-217,DE_IN,-7.193,4.82018114244345e-05
G:AT2G15680,S:OSD-321,DE_IN,-1.2,4.23045931363015e-05
G:AT2G15680,S:OSD-38,DE_IN,-3.715,0.0125482663414287
G:AT2G15680,S:OSD-437,DE_IN,3.489,0.0151369023104781
G:AT2G15680,S:OSD-518,DE_IN,-5.391,0.00602000348218931
G:AT2G15680,C:Other / unknown,LOCATED_IN,,
G:AT5G15410,P:ath04626,IN_PATHWAY,,
G:AT5G15410,P:ath04626,IN_PATHWAY,,
G:AT5G15410,S:OSD-217,DE_IN,-3.059,3.2953085499271e-77
G:AT5G15410,S:OSD-314,DE_IN,1.279,4.7010474489196e-17
G:AT5G15410,C:Plasma membrane,LOCATED_IN,,
G:AT2G46440,P:ath04626,IN_PATHWAY,,
G:AT2G46440,P:ath04626,IN_PATHWAY,,
G:AT2G46440,S:OSD-217,DE_IN,-11.007,3.63456030591931e-25
G:AT2G46440,S:OSD-508,DE_IN,-3.902,0.000386731133392158
G:AT2G46440,C:Plasma membrane,LOCATED_IN,,
G:AT4G26470,P:ath04626,IN_PATHWAY,,
G:AT4G26470,P:ath04626,IN_PATHWAY,,
G:AT4G26470,P:ath04626,IN_PATHWAY,,
G:AT4G26470,P:ath04626,IN_PATHWAY,,
G:AT4G26470,P:ath04626,IN_PATHWAY,,
G:AT4G26470,S:OSD-217,DE_IN,3.694,2.29424937213461e-24
G:AT4G26470,S:OSD-321,DE_IN,1.447,3.45143182977224e-08
G:AT4G26470,S:OSD-38,DE_IN,-1.207,0.00169401917706933
G:AT4G26470,S:OSD-437,DE_IN,2.104,0.00914559354137351
G:AT4G26470,S:OSD-502,DE_IN,1.033,0.0250847007342591
G:AT4G26470,C:Other / unknown,LOCATED_IN,,
G:AT4G26090,P:ath04626,IN_PATHWAY,,
G:AT4G26090,P:ath04626,IN_PATHWAY,,
G:AT4G26090,P:ath04626,IN_PATHWAY,,
G:AT4G26090,S:OSD-217,DE_IN,-1.323,2.15727565362228e-05
G:AT4G26090,S:OSD-321,DE_IN,1.314,9.60501206350054e-19
G:AT4G26090,S:OSD-437,DE_IN,1.35,0.0366998649008778
G:AT4G26090,C:Cytoplasm,LOCATED_IN,,
G:AT2G24610,P:ath04626,IN_PATHWAY,,
G:AT2G24610,P:ath04626,IN_PATHWAY,,
G:AT2G24610,S:OSD-217,DE_IN,7.663,6.42306630841591e-41
G:AT2G24610,S:OSD-565,DE_IN,2.219,0.0144543459266146
G:AT2G24610,C:Plasma membrane,LOCATED_IN,,
G:AT4G01250,P:ath04626,IN_PATHWAY,,
G:AT4G01250,P:ath04626,IN_PATHWAY,,
G:AT4G01250,P:ath04626,IN_PATHWAY,,
G:AT4G01250,P:ath04626,IN_PATHWAY,,
G:AT4G01250,P:ath04626,IN_PATHWAY,,
G:AT4G01250,S:OSD-217,DE_IN,-4.737,6.69465607114795e-38
G:AT4G01250,S:OSD-476,DE_IN,2.097,0.00901988737712218
G:AT4G01250,S:OSD-498,DE_IN,1.317,0.0189008160790381
G:AT4G01250,S:OSD-508,DE_IN,3.749,2.40725377799405e-12
G:AT4G01250,S:OSD-782,DE_IN,2.193,2.40340134640664e-07
G:AT4G01250,C:Nucleus,LOCATED_IN,,
G:AT5G54250,P:ath04626,IN_PATHWAY,,
G:AT5G54250,P:ath04626,IN_PATHWAY,,
G:AT5G54250,P:ath04626,IN_PATHWAY,,
G:AT5G54250,P:ath04626,IN_PATHWAY,,
G:AT5G54250,S:OSD-217,DE_IN,-5.027,2.4073533135369e-156
G:AT5G54250,S:OSD-321,DE_IN,-1.733,1.5533640506359e-14
G:AT5G54250,S:OSD-38,DE_IN,1.052,0.00070576961557439
G:AT5G54250,S:OSD-782,DE_IN,-1.664,2.88420442714305e-97
G:AT5G54250,C:Plasma membrane,LOCATED_IN,,
G:AT5G04530,P:ath04626,IN_PATHWAY,,
G:AT5G04530,P:ath04626,IN_PATHWAY,,
G:AT5G04530,P:ath04626,IN_PATHWAY,,
G:AT5G04530,S:OSD-217,DE_IN,-9.352,8.88422875829233e-63
G:AT5G04530,S:OSD-314,DE_IN,1.518,4.93381768437839e-07
G:AT5G04530,S:OSD-321,DE_IN,-1.166,4.33597842292861e-11
G:AT5G04530,C:Membrane (unspecified),LOCATED_IN,,
G:AT4G20360,P:ath04626,IN_PATHWAY,,
G:AT4G20360,P:ath04626,IN_PATHWAY,,
G:AT4G20360,S:OSD-217,DE_IN,-4.561,3.70910786708767e-190
G:AT4G20360,S:OSD-251,DE_IN,1.374,0.0394941664661836
G:AT4G20360,C:Chloroplast,LOCATED_IN,,
G:AT3G25070,P:ath04626,IN_PATHWAY,,
G:AT3G25070,S:OSD-217,DE_IN,-1.084,1.04617250284298e-28
G:AT3G25070,C:Membrane (unspecified),LOCATED_IN,,
G:AT1G07720,P:ath04626,IN_PATHWAY,,
G:AT1G07720,P:ath04626,IN_PATHWAY,,
G:AT1G07720,P:ath04626,IN_PATHWAY,,
G:AT1G07720,P:ath04626,IN_PATHWAY,,
G:AT1G07720,P:ath04626,IN_PATHWAY,,
G:AT1G07720,S:OSD-217,DE_IN,-3.957,7.9858353099605e-75
G:AT1G07720,S:OSD-281,DE_IN,1.782,0.00488998086358604
G:AT1G07720,S:OSD-313,DE_IN,1.59,3.28637604779436e-18
G:AT1G07720,S:OSD-314,DE_IN,2.159,1.68552938966805e-18
G:AT1G07720,S:OSD-476,DE_IN,-1.213,0.0191285608724303
G:AT1G07720,C:Endoplasmic reticulum,LOCATED_IN,,
G:AT4G01010,P:ath04626,IN_PATHWAY,,
G:AT4G01010,P:ath04626,IN_PATHWAY,,
G:AT4G01010,P:ath04626,IN_PATHWAY,,
G:AT4G01010,P:ath04626,IN_PATHWAY,,
G:AT4G01010,P:ath04626,IN_PATHWAY,,
G:AT4G01010,S:OSD-217,DE_IN,-1.034,1.33474035750878e-05
G:AT4G01010,S:OSD-313,DE_IN,1.276,1.98315646798376e-27
G:AT4G01010,S:OSD-502,DE_IN,1.474,0.0387799014315849
G:AT4G01010,S:OSD-510,DE_IN,1.858,0.00816816981037705
G:AT4G01010,S:OSD-518,DE_IN,2.195,0.00408676853288645
G:AT4G01010,C:Plasma membrane,LOCATED_IN,,
G:AT2G19190,P:ath04626,IN_PATHWAY,,
G:AT2G19190,P:ath04626,IN_PATHWAY,,
G:AT2G19190,P:ath04626,IN_PATHWAY,,
G:AT2G19190,P:ath04626,IN_PATHWAY,,
G:AT2G19190,S:OSD-217,DE_IN,-4.412,1.9603470700242e-17
G:AT2G19190,S:OSD-314,DE_IN,1.822,0.00608112966615506
G:AT2G19190,S:OSD-321,DE_IN,-2.305,0.00910031499873264
G:AT2G19190,S:OSD-565,DE_IN,6.84,2.60142679668598e-09
G:AT2G19190,C:Membrane (unspecified),LOCATED_IN,,
G:AT4G34510,P:ath04626,IN_PATHWAY,,
G:AT4G34510,P:ath04626,IN_PATHWAY,,
G:AT4G34510,P:ath04626,IN_PATHWAY,,
G:AT4G34510,P:ath04626,IN_PATHWAY,,
G:AT4G34510,S:OSD-217,DE_IN,1.117,0.00913934555017071
G:AT4G34510,S:OSD-502,DE_IN,4.525,3.76774256057483e-41
G:AT4G34510,S:OSD-510,DE_IN,-2.155,6.81599937502465e-07
G:AT4G34510,S:OSD-519,DE_IN,-2.325,0.0197548652132162
G:AT4G34510,C:Membrane (unspecified),LOCATED_IN,,
G:AT1G01560,P:ath04626,IN_PATHWAY,,
G:AT1G01560,P:ath04626,IN_PATHWAY,,
G:AT1G01560,P:ath04626,IN_PATHWAY,,
G:AT1G01560,P:ath04626,IN_PATHWAY,,
G:AT1G01560,P:ath04626,IN_PATHWAY,,
G:AT1G01560,S:OSD-217,DE_IN,-4.59,6.84119264531405e-39
G:AT1G01560,S:OSD-37,DE_IN,-1.197,9.59236835234483e-05
G:AT1G01560,S:OSD-508,DE_IN,-4.144,0.00217208909772109
G:AT1G01560,S:OSD-510,DE_IN,4.008,2.43055313759992e-07
G:AT1G01560,S:OSD-782,DE_IN,1.002,0.0422952303156418
G:AT1G01560,C:Other / unknown,LOCATED_IN,,
G:AT1G12220,P:ath04626,IN_PATHWAY,,
G:AT1G12220,P:ath04626,IN_PATHWAY,,
G:AT1G12220,S:OSD-217,DE_IN,-1.255,1.91960156046567e-09
G:AT1G12220,S:OSD-510,DE_IN,-8.677,3.48388194393069e-07
G:AT1G12220,C:Plasma membrane,LOCATED_IN,,
G:AT4G23570,P:ath04626,IN_PATHWAY,,
G:AT4G23570,S:OSD-217,DE_IN,-2.077,1.46062406753006e-27
G:AT4G23570,C:Other / unknown,LOCATED_IN,,
G:AT1G25450,P:ath04626,IN_PATHWAY,,
G:AT1G25450,P:ath04626,IN_PATHWAY,,
G:AT1G25450,P:ath04626,IN_PATHWAY,,
G:AT1G25450,P:ath04626,IN_PATHWAY,,
G:AT1G25450,S:OSD-217,DE_IN,-2.039,7.32081678520212e-64
G:AT1G25450,S:OSD-313,DE_IN,1.1,9.9437602201923e-08
G:AT1G25450,S:OSD-314,DE_IN,2.613,1.25365245317048e-13
G:AT1G25450,S:OSD-508,DE_IN,1.224,2.89304344634155e-07
G:AT1G25450,C:Membrane (unspecified),LOCATED_IN,,
G:AT5G44460,P:ath04626,IN_PATHWAY,,
G:AT5G44460,S:OSD-217,DE_IN,4.178,7.67959182323421e-16
G:AT5G44460,C:Other / unknown,LOCATED_IN,,
G:AT5G45250,P:ath04626,IN_PATHWAY,,
G:AT5G45250,S:OSD-217,DE_IN,-1.038,5.31082142546914e-09
G:AT5G45250,C:Membrane (unspecified),LOCATED_IN,,
G:AT5G46330,P:ath04626,IN_PATHWAY,,
G:AT5G46330,P:ath04626,IN_PATHWAY,,
G:AT5G46330,P:ath04626,IN_PATHWAY,,
G:AT5G46330,P:ath04626,IN_PATHWAY,,
G:AT5G46330,S:OSD-217,DE_IN,-3.318,8.77414872363145e-44
G:AT5G46330,S:OSD-313,DE_IN,1.238,7.72098210216711e-11
G:AT5G46330,S:OSD-437,DE_IN,2.831,9.71919453776272e-22
G:AT5G46330,S:OSD-782,DE_IN,3.278,1.18773571355455e-80
G:AT5G46330,C:Plasma membrane,LOCATED_IN,,
G:AT3G47480,P:ath04626,IN_PATHWAY,,
G:AT3G47480,P:ath04626,IN_PATHWAY,,
G:AT3G47480,P:ath04626,IN_PATHWAY,,
G:AT3G47480,P:ath04626,IN_PATHWAY,,
G:AT3G47480,P:ath04626,IN_PATHWAY,,
G:AT3G47480,P:ath04626,IN_PATHWAY,,
G:AT3G47480,P:ath04626,IN_PATHWAY,,
G:AT3G47480,P:ath04626,IN_PATHWAY,,
G:AT3G47480,S:OSD-217,DE_IN,-3.322,1.23852423426882e-21
G:AT3G47480,S:OSD-281,DE_IN,1.908,0.0120949424480759
G:AT3G47480,S:OSD-321,DE_IN,2.261,0.000786913452496878
G:AT3G47480,S:OSD-502,DE_IN,2.098,0.00840936044384781
G:AT3G47480,S:OSD-508,DE_IN,-3.574,4.90690119532665e-05
G:AT3G47480,S:OSD-510,DE_IN,3.105,1.02503085990859e-15
G:AT3G47480,S:OSD-565,DE_IN,2.179,0.0339809048685637
G:AT3G47480,S:OSD-782,DE_IN,-1.141,1.60434404085291e-05
G:AT3G47480,C:Other / unknown,LOCATED_IN,,
G:AT2G15090,P:ath04626,IN_PATHWAY,,
G:AT2G15090,P:ath04626,IN_PATHWAY,,
G:AT2G15090,P:ath04626,IN_PATHWAY,,
G:AT2G15090,P:ath04626,IN_PATHWAY,,
G:AT2G15090,S:OSD-217,DE_IN,-5.783,1.27685062072576e-125
G:AT2G15090,S:OSD-281,DE_IN,-1.094,0.0312963575532529
G:AT2G15090,S:OSD-321,DE_IN,-2.093,5.11129082997878e-16
G:AT2G15090,S:OSD-519,DE_IN,-4.628,0.0395942035935407
G:AT2G15090,C:Endoplasmic reticulum,LOCATED_IN,,
G:AT1G21550,P:ath04626,IN_PATHWAY,,
G:AT1G21550,P:ath04626,IN_PATHWAY,,
G:AT1G21550,P:ath04626,IN_PATHWAY,,
G:AT1G21550,P:ath04626,IN_PATHWAY,,
G:AT1G21550,P:ath04626,IN_PATHWAY,,
G:AT1G21550,P:ath04626,IN_PATHWAY,,
G:AT1G21550,S:OSD-217,DE_IN,-5.012,1.56568623336128e-09
G:AT1G21550,S:OSD-313,DE_IN,1.519,0.000762035086490863
G:AT1G21550,S:OSD-314,DE_IN,3.5,1.33068867909541e-07
G:AT1G21550,S:OSD-321,DE_IN,2.484,0.00479491272404568
G:AT1G21550,S:OSD-476,DE_IN,2.649,0.032115246672286
G:AT1G21550,S:OSD-508,DE_IN,2.766,0.00334704771453627
G:AT1G21550,C:Other / unknown,LOCATED_IN,,
G:AT1G68530,P:ath04626,IN_PATHWAY,,
G:AT1G68530,P:ath04626,IN_PATHWAY,,
G:AT1G68530,P:ath04626,IN_PATHWAY,,
G:AT1G68530,S:OSD-217,DE_IN,-6.732,0.0
G:AT1G68530,S:OSD-281,DE_IN,1.928,5.85301927807421e-06
G:AT1G68530,S:OSD-314,DE_IN,2.046,1.43830466841908e-17
G:AT1G68530,C:Endoplasmic reticulum,LOCATED_IN,,
G:AT3G07040,P:ath04626,IN_PATHWAY,,
G:AT3G07040,P:ath04626,IN_PATHWAY,,
G:AT3G07040,S:OSD-217,DE_IN,-3.136,2.52559733425731e-43
G:AT3G07040,S:OSD-437,DE_IN,1.103,0.00421422771805174
G:AT3G07040,C:Membrane (unspecified),LOCATED_IN,,
G:AT2G46070,P:ath04626,IN_PATHWAY,,
G:AT2G46070,P:ath04626,IN_PATHWAY,,
G:AT2G46070,P:ath04626,IN_PATHWAY,,
G:AT2G46070,P:ath04626,IN_PATHWAY,,
G:AT2G46070,S:OSD-217,DE_IN,-2.193,3.69648477470072e-16
G:AT2G46070,S:OSD-314,DE_IN,1.465,4.92897115522382e-09
G:AT2G46070,S:OSD-518,DE_IN,-1.1,1.42910005822859e-05
G:AT2G46070,S:OSD-678,DE_IN,-1.881,0.00128349416645797
G:AT2G46070,C:Nucleus,LOCATED_IN,,
G:AT4G08920,P:ath04712,IN_PATHWAY,,
G:AT4G08920,S:OSD-217,DE_IN,-1.734,1.98995508282408e-21
G:AT4G08920,C:Cytoplasm,LOCATED_IN,,
G:AT5G15850,P:ath04712,IN_PATHWAY,,
G:AT5G15850,P:ath04712,IN_PATHWAY,,
G:AT5G15850,P:ath04712,IN_PATHWAY,,
G:AT5G15850,S:OSD-217,DE_IN,-5.148,5.91537038394917e-68
G:AT5G15850,S:OSD-314,DE_IN,1.095,9.88771677976779e-07
G:AT5G15850,S:OSD-678,DE_IN,-1.378,0.0382214416978359
G:AT5G15850,C:Nucleus,LOCATED_IN,,
G:AT5G52250,P:ath04712,IN_PATHWAY,,
G:AT5G52250,P:ath04712,IN_PATHWAY,,
G:AT5G52250,P:ath04712,IN_PATHWAY,,
G:AT5G52250,P:ath04712,IN_PATHWAY,,
G:AT5G52250,P:ath04712,IN_PATHWAY,,
G:AT5G52250,S:OSD-217,DE_IN,-1.353,9.21321103801528e-06
G:AT5G52250,S:OSD-281,DE_IN,1.444,2.63163373277396e-06
G:AT5G52250,S:OSD-321,DE_IN,1.039,4.47852441392926e-09
G:AT5G52250,S:OSD-678,DE_IN,-1.419,0.0494877302336577
G:AT5G52250,S:OSD-782,DE_IN,1.109,2.68268105722125e-18
G:AT5G52250,C:Nucleus,LOCATED_IN,,
G:AT3G02380,P:ath04712,IN_PATHWAY,,
G:AT3G02380,P:ath04712,IN_PATHWAY,,
G:AT3G02380,P:ath04712,IN_PATHWAY,,
G:AT3G02380,P:ath04712,IN_PATHWAY,,
G:AT3G02380,S:OSD-217,DE_IN,-4.484,9.4309525254355e-50
G:AT3G02380,S:OSD-313,DE_IN,-1.724,9.31624502690472e-13
G:AT3G02380,S:OSD-314,DE_IN,2.062,2.46097525275276e-09
G:AT3G02380,S:OSD-782,DE_IN,-1.024,1.94824886827478e-39
G:AT3G02380,C:Nucleus,LOCATED_IN,,
G:AT1G56650,P:ath04712,IN_PATHWAY,,
G:AT1G56650,P:ath04712,IN_PATHWAY,,
G:AT1G56650,P:ath04712,IN_PATHWAY,,
G:AT1G56650,P:ath04712,IN_PATHWAY,,
G:AT1G56650,S:OSD-217,DE_IN,2.483,8.81386354544922e-06
G:AT1G56650,S:OSD-38,DE_IN,2.85,4.05877100312968e-08
G:AT1G56650,S:OSD-437,DE_IN,2.804,4.35930411685617e-08
G:AT1G56650,S:OSD-782,DE_IN,-3.22,2.22085469502221e-18
G:AT1G56650,C:Nucleus,LOCATED_IN,,
G:AT4G20370,P:ath04712,IN_PATHWAY,,
G:AT4G20370,S:OSD-217,DE_IN,-4.796,0.0148586305569436
G:AT4G20370,C:Cytoplasm,LOCATED_IN,,
G:AT3G15354,P:ath04712,IN_PATHWAY,,
G:AT3G15354,S:OSD-217,DE_IN,-1.817,1.44440038977385e-20
G:AT3G15354,C:Nucleus,LOCATED_IN,,
G:AT1G53090,P:ath04712,IN_PATHWAY,,
G:AT1G53090,P:ath04712,IN_PATHWAY,,
G:AT1G53090,S:OSD-217,DE_IN,-1.036,3.01111897132824e-06
G:AT1G53090,S:OSD-281,DE_IN,-1.096,0.00745075094053626
G:AT1G53090,C:Nucleus,LOCATED_IN,,
G:AT1G65480,P:ath04712,IN_PATHWAY,,
G:AT1G65480,P:ath04712,IN_PATHWAY,,
G:AT1G65480,S:OSD-217,DE_IN,-9.601,3.04475737010806e-14
G:AT1G65480,S:OSD-518,DE_IN,2.943,0.0181926139579833
G:AT1G65480,C:Cytoplasm,LOCATED_IN,,
G:AT2G29480,P:ath00480,IN_PATHWAY,,
G:AT2G29480,P:ath00480,IN_PATHWAY,,
G:AT2G29480,P:ath00480,IN_PATHWAY,,
G:AT2G29480,S:OSD-217,DE_IN,4.433,0.000955314328692821
G:AT2G29480,S:OSD-321,DE_IN,1.29,2.7550386564347e-25
G:AT2G29480,S:OSD-510,DE_IN,-2.266,0.010806253867638
G:AT2G29480,C:Cytoplasm,LOCATED_IN,,
G:AT1G64190,P:ath00480,IN_PATHWAY,,
G:AT1G64190,S:OSD-217,DE_IN,1.128,7.04704803322958e-34
G:AT1G64190,C:Chloroplast,LOCATED_IN,,
G:AT3G09640,P:ath00480,IN_PATHWAY,,
G:AT3G09640,S:OSD-217,DE_IN,2.924,1.13330542263616e-05
G:AT3G09640,C:Cytoplasm,LOCATED_IN,,
G:AT1G75270,P:ath00480,IN_PATHWAY,,
G:AT1G75270,S:OSD-217,DE_IN,1.185,7.436284251755e-36
G:AT1G75270,C:Cytoplasm,LOCATED_IN,,
G:AT1G69930,P:ath00480,IN_PATHWAY,,
G:AT1G69930,P:ath00480,IN_PATHWAY,,
G:AT1G69930,P:ath00480,IN_PATHWAY,,
G:AT1G69930,P:ath00480,IN_PATHWAY,,
G:AT1G69930,P:ath00480,IN_PATHWAY,,
G:AT1G69930,S:OSD-217,DE_IN,-3.458,3.96167031904483e-05
G:AT1G69930,S:OSD-218,DE_IN,-6.247,0.0250861426592894
G:AT1G69930,S:OSD-313,DE_IN,2.604,6.66157620332808e-09
G:AT1G69930,S:OSD-518,DE_IN,3.92,0.023130843630562
G:AT1G69930,S:OSD-678,DE_IN,9.045,0.00216748708663246
G:AT1G69930,C:Cytoplasm,LOCATED_IN,,
G:AT2G48150,P:ath00480,IN_PATHWAY,,
G:AT2G48150,S:OSD-217,DE_IN,1.673,0.0224566293549915
G:AT2G48150,C:Other / unknown,LOCATED_IN,,
G:AT2G25080,P:ath00480,IN_PATHWAY,,
G:AT2G25080,P:ath00480,IN_PATHWAY,,
G:AT2G25080,S:OSD-217,DE_IN,-3.377,3.15620887337249e-67
G:AT2G25080,S:OSD-678,DE_IN,-1.415,0.00496770922126316
G:AT2G25080,C:Chloroplast,LOCATED_IN,,
G:AT1G78360,P:ath00480,IN_PATHWAY,,
G:AT1G78360,P:ath00480,IN_PATHWAY,,
G:AT1G78360,P:ath00480,IN_PATHWAY,,
G:AT1G78360,S:OSD-217,DE_IN,6.06,4.47378132403583e-08
G:AT1G78360,S:OSD-321,DE_IN,1.785,0.00112912590900828
G:AT1G78360,S:OSD-565,DE_IN,5.314,0.0390930436521116
G:AT1G78360,C:Cytoplasm,LOCATED_IN,,
G:AT1G77490,P:ath00480,IN_PATHWAY,,
G:AT1G77490,P:ath00480,IN_PATHWAY,,
G:AT1G77490,P:ath00480,IN_PATHWAY,,
G:AT1G77490,P:ath00480,IN_PATHWAY,,
G:AT1G77490,S:OSD-217,DE_IN,-4.864,8.76818421563253e-272
G:AT1G77490,S:OSD-313,DE_IN,-1.131,1.6415578679218e-07
G:AT1G77490,S:OSD-321,DE_IN,-1.342,9.2563907496695e-14
G:AT1G77490,S:OSD-678,DE_IN,-1.398,0.000805318171034561
G:AT1G77490,C:Chloroplast,LOCATED_IN,,
G:AT5G16710,P:ath00480,IN_PATHWAY,,
G:AT5G16710,S:OSD-217,DE_IN,-3.24,1.21395903861452e-262
G:AT5G16710,C:Chloroplast,LOCATED_IN,,
G:AT4G32320,P:ath00480,IN_PATHWAY,,
G:AT4G32320,S:OSD-217,DE_IN,-3.082,6.86479727468297e-114
G:AT4G32320,C:Other / unknown,LOCATED_IN,,
G:AT1G02920,P:ath00480,IN_PATHWAY,,
G:AT1G02920,P:ath00480,IN_PATHWAY,,
G:AT1G02920,P:ath00480,IN_PATHWAY,,
G:AT1G02920,P:ath00480,IN_PATHWAY,,
G:AT1G02920,P:ath00480,IN_PATHWAY,,
G:AT1G02920,P:ath00480,IN_PATHWAY,,
G:AT1G02920,P:ath00480,IN_PATHWAY,,
G:AT1G02920,P:ath00480,IN_PATHWAY,,
G:AT1G02920,S:OSD-217,DE_IN,-1.663,2.16734717588932e-10
G:AT1G02920,S:OSD-313,DE_IN,1.334,0.000601554883315169
G:AT1G02920,S:OSD-314,DE_IN,1.969,9.60136705429589e-14
G:AT1G02920,S:OSD-321,DE_IN,1.57,1.47028354730903e-09
G:AT1G02920,S:OSD-502,DE_IN,3.186,4.20637448131232e-75
G:AT1G02920,S:OSD-510,DE_IN,1.494,0.037789649112374
G:AT1G02920,S:OSD-518,DE_IN,4.803,0.0433447748207898
G:AT1G02920,S:OSD-565,DE_IN,2.04,0.00138693788481414
G:AT1G02920,C:Cytoplasm,LOCATED_IN,,
G:AT5G35790,P:ath00480,IN_PATHWAY,,
G:AT5G35790,P:ath00480,IN_PATHWAY,,
G:AT5G35790,S:OSD-217,DE_IN,-3.884,1.47509880150002e-86
G:AT5G35790,S:OSD-313,DE_IN,-1.315,4.37370220372932e-15
G:AT5G35790,C:Chloroplast,LOCATED_IN,,
G:AT3G54660,P:ath00480,IN_PATHWAY,,
G:AT3G54660,S:OSD-217,DE_IN,-2.023,2.25232384272062e-45
G:AT3G54660,C:Chloroplast,LOCATED_IN,,
G:AT5G26220,P:ath00480,IN_PATHWAY,,
G:AT5G26220,P:ath00480,IN_PATHWAY,,
G:AT5G26220,P:ath00480,IN_PATHWAY,,
G:AT5G26220,S:OSD-217,DE_IN,-1.207,0.00887001896073796
G:AT5G26220,S:OSD-281,DE_IN,-1.431,0.0417369865865192
G:AT5G26220,S:OSD-313,DE_IN,-2.943,0.0427723368157997
G:AT5G26220,C:Cytoplasm,LOCATED_IN,,
G:AT1G49860,P:ath00480,IN_PATHWAY,,
G:AT1G49860,P:ath00480,IN_PATHWAY,,
G:AT1G49860,P:ath00480,IN_PATHWAY,,
G:AT1G49860,S:OSD-217,DE_IN,6.891,0.0
G:AT1G49860,S:OSD-437,DE_IN,-4.554,0.0122580760477496
G:AT1G49860,S:OSD-508,DE_IN,-4.36,2.34362559551738e-05
G:AT1G49860,C:Cytoplasm,LOCATED_IN,,
G:AT1G27140,P:ath00480,IN_PATHWAY,,
G:AT1G27140,P:ath00480,IN_PATHWAY,,
G:AT1G27140,P:ath00480,IN_PATHWAY,,
G:AT1G27140,S:OSD-217,DE_IN,11.243,2.94813854702032e-20
G:AT1G27140,S:OSD-313,DE_IN,-1.189,4.41169289002449e-05
G:AT1G27140,S:OSD-508,DE_IN,-1.643,0.0129011625641205
G:AT1G27140,C:Cytoplasm,LOCATED_IN,,
G:AT4G39640,P:ath00480,IN_PATHWAY,,
G:AT4G39640,S:OSD-217,DE_IN,-1.974,1.90132915904281e-27
G:AT4G39640,C:Cell wall / apoplast,LOCATED_IN,,
G:AT1G74590,P:ath00480,IN_PATHWAY,,
G:AT1G74590,P:ath00480,IN_PATHWAY,,
G:AT1G74590,S:OSD-217,DE_IN,1.61,1.24990058164018e-09
G:AT1G74590,S:OSD-321,DE_IN,2.165,5.87830880286421e-10
G:AT1G74590,C:Cytoplasm,LOCATED_IN,,
G:AT1G02940,P:ath00480,IN_PATHWAY,,
G:AT1G02940,S:OSD-217,DE_IN,-3.599,0.000635222013030264
G:AT1G02940,C:Cytoplasm,LOCATED_IN,,
G:AT2G29490,P:ath00480,IN_PATHWAY,,
G:AT2G29490,P:ath00480,IN_PATHWAY,,
